Customer,Initial_Arrival_Date,Arrival_time,Pre_arrival,Wait,delay,Service_Start_Date,Service_Time,Service_End_Date,Flow_type,Prioritised,FlowNumber
5764,1938.2321125665476,1938.2341125665475,1938.2341125665475,0.0,0.0019999999999527063,1938.2341125665475,0.002,1938.2361125665475,1,False,1
5765,1938.2346125665476,1938.2366125665476,1938.2366125665476,0.0,0.0019999999999527063,1938.2366125665476,0.002,1938.2386125665475,1,False,1
5766,1938.2371125665475,1938.2391125665474,1938.2391125665474,0.0,0.0019999999999527063,1938.2391125665474,0.002,1938.2411125665474,1,False,1
5767,1938.2396125665475,1938.2416125665475,1938.2416125665475,0.0,0.0019999999999527063,1938.2416125665475,0.002,1938.2436125665474,1,False,1
5768,1938.2421125665476,1938.2441125665475,1938.2441125665475,0.0,0.0019999999999527063,1938.2441125665475,0.002,1938.2461125665475,1,False,1
5769,1938.2446125665476,1938.2466125665476,1938.2466125665476,0.0,0.0019999999999527063,1938.2466125665476,0.002,1938.2486125665475,1,False,1
5770,1938.2471125665475,1938.2491125665474,1938.2491125665474,0.0,0.0019999999999527063,1938.2491125665474,0.002,1938.2511125665474,1,False,1
5771,1938.2496125665475,1938.2516125665475,1938.2516125665475,0.0,0.0019999999999527063,1938.2516125665475,0.002,1938.2536125665474,1,False,1
5772,1938.2521125665476,1938.2541125665475,1938.2541125665475,0.0,0.0019999999999527063,1938.2541125665475,0.002,1938.2561125665475,1,False,1
5773,1938.2546125665476,1938.2566125665476,1938.2566125665476,0.0,0.0019999999999527063,1938.2566125665476,0.002,1938.2586125665475,1,False,1
5774,1938.2571125665474,1938.2591125665474,1938.2591125665474,0.0,0.0019999999999527063,1938.2591125665474,0.002,1938.2611125665474,1,False,1
5775,1938.2596125665475,1938.2616125665475,1938.2616125665475,0.0,0.0019999999999527063,1938.2616125665475,0.002,1938.2636125665474,1,False,1
5776,1938.2621125665476,1938.2641125665475,1938.2641125665475,0.0,0.0019999999999527063,1938.2641125665475,0.002,1938.2661125665475,1,False,1
5777,1938.2646125665476,1938.2666125665476,1938.2666125665476,0.0,0.0019999999999527063,1938.2666125665476,0.002,1938.2686125665475,1,False,1
5778,1938.2671125665477,1938.2691125665476,1938.2691125665476,0.0,0.0019999999999527063,1938.2691125665476,0.002,1938.2711125665476,1,False,1
5779,1938.2696125665475,1938.2716125665474,1938.2716125665474,0.0,0.0019999999999527063,1938.2716125665474,0.002,1938.2736125665474,1,False,1
5780,1938.2721125665475,1938.2741125665475,1938.2741125665475,0.0,0.0019999999999527063,1938.2741125665475,0.002,1938.2761125665475,1,False,1
5781,1938.2746125665476,1938.2766125665476,1938.2766125665476,0.0,0.0019999999999527063,1938.2766125665476,0.002,1938.2786125665475,1,False,1
5782,1938.2771125665477,1938.2791125665476,1938.2791125665476,0.0,0.0019999999999527063,1938.2791125665476,0.002,1938.2811125665476,1,False,1
5783,1938.2796125665475,1938.2816125665474,1938.2816125665474,0.0,0.0019999999999527063,1938.2816125665474,0.002,1938.2836125665474,1,False,1
5784,1938.2821125665475,1938.2841125665475,1938.2841125665475,0.0,0.0019999999999527063,1938.2841125665475,0.002,1938.2861125665474,1,False,1
5785,1938.2846125665476,1938.2866125665475,1938.2866125665475,0.0,0.0019999999999527063,1938.2866125665475,0.002,1938.2886125665475,1,False,1
5786,1938.2871125665476,1938.2891125665476,1938.2891125665476,0.0,0.0019999999999527063,1938.2891125665476,0.002,1938.2911125665476,1,False,1
5787,1938.2896125665475,1938.2916125665474,1938.2916125665474,0.0,0.0019999999999527063,1938.2916125665474,0.002,1938.2936125665474,1,False,1
5788,1938.2921125665475,1938.2941125665475,1938.2941125665475,0.0,0.0019999999999527063,1938.2941125665475,0.002,1938.2961125665474,1,False,1
5789,1938.2946125665476,1938.2966125665475,1938.2966125665475,0.0,0.0019999999999527063,1938.2966125665475,0.002,1938.2986125665475,1,False,1
5790,1938.2971125665476,1938.2991125665476,1938.2991125665476,0.0,0.0019999999999527063,1938.2991125665476,0.002,1938.3011125665475,1,False,1
5791,1938.2996125665475,1938.3016125665474,1938.3016125665474,0.0,0.0019999999999527063,1938.3016125665474,0.002,1938.3036125665474,1,False,1
5792,1938.3021125665475,1938.3041125665475,1938.3041125665475,0.0,0.0019999999999527063,1938.3041125665475,0.002,1938.3061125665474,1,False,1
5793,1938.3046125665476,1938.3066125665475,1938.3066125665475,0.0,0.0019999999999527063,1938.3066125665475,0.002,1938.3086125665475,1,False,1
5794,1938.3071125665476,1938.3091125665476,1938.3091125665476,0.0,0.0019999999999527063,1938.3091125665476,0.002,1938.3111125665475,1,False,1
5795,1938.3096125665475,1938.3116125665474,1938.3116125665474,0.0,0.0019999999999527063,1938.3116125665474,0.002,1938.3136125665474,1,False,1
5796,1938.3121125665475,1938.3141125665475,1938.3141125665475,0.0,0.0019999999999527063,1938.3141125665475,0.002,1938.3161125665474,1,False,1
5797,1938.3146125665476,1938.3166125665475,1938.3166125665475,0.0,0.0019999999999527063,1938.3166125665475,0.002,1938.3186125665475,1,False,1
5798,1938.3171125665476,1938.3191125665476,1938.3191125665476,0.0,0.0019999999999527063,1938.3191125665476,0.002,1938.3211125665475,1,False,1
5799,1938.3196125665474,1938.3216125665474,1938.3216125665474,0.0,0.0019999999999527063,1938.3216125665474,0.002,1938.3236125665474,1,False,1
5800,1938.3221125665475,1938.3241125665475,1938.3241125665475,0.0,0.0019999999999527063,1938.3241125665475,0.002,1938.3261125665474,1,False,1
5801,1938.3246125665476,1938.3266125665475,1938.3266125665475,0.0,0.0019999999999527063,1938.3266125665475,0.002,1938.3286125665475,1,False,1
5802,1938.3271125665476,1938.3291125665476,1938.3291125665476,0.0,0.0019999999999527063,1938.3291125665476,0.002,1938.3311125665475,1,False,1
5803,1938.3296125665477,1938.3316125665476,1938.3316125665476,0.0,0.0019999999999527063,1938.3316125665476,0.002,1938.3336125665476,1,False,1
5804,1938.3321125665475,1938.3341125665474,1938.3341125665474,0.0,0.0019999999999527063,1938.3341125665474,0.002,1938.3361125665474,1,False,1
5805,1938.3346125665475,1938.3366125665475,1938.3366125665475,0.0,0.0019999999999527063,1938.3366125665475,0.002,1938.3386125665475,1,False,1
5806,1938.3371125665476,1938.3391125665476,1938.3391125665476,0.0,0.0019999999999527063,1938.3391125665476,0.002,1938.3411125665475,1,False,1
5807,1938.3396125665477,1938.3416125665476,1938.3416125665476,0.0,0.0019999999999527063,1938.3416125665476,0.002,1938.3436125665476,1,False,1
5808,1938.3421125665475,1938.3441125665474,1938.3441125665474,0.0,0.0019999999999527063,1938.3441125665474,0.002,1938.3461125665474,1,False,1
5809,1938.3446125665475,1938.3466125665475,1938.3466125665475,0.0,0.0019999999999527063,1938.3466125665475,0.002,1938.3486125665474,1,False,1
5810,1938.3471125665476,1938.3491125665475,1938.3491125665475,0.0,0.0019999999999527063,1938.3491125665475,0.002,1938.3511125665475,1,False,1
5811,1938.3496125665476,1938.3516125665476,1938.3516125665476,0.0,0.0019999999999527063,1938.3516125665476,0.002,1938.3536125665476,1,False,1
5812,1938.3521125665475,1938.3541125665474,1938.3541125665474,0.0,0.0019999999999527063,1938.3541125665474,0.002,1938.3561125665474,1,False,1
5813,1938.3546125665475,1938.3566125665475,1938.3566125665475,0.0,0.0019999999999527063,1938.3566125665475,0.002,1938.3586125665474,1,False,1
5814,1938.3571125665476,1938.3591125665475,1938.3591125665475,0.0,0.0019999999999527063,1938.3591125665475,0.002,1938.3611125665475,1,False,1
5815,1938.3596125665476,1938.3616125665476,1938.3616125665476,0.0,0.0019999999999527063,1938.3616125665476,0.002,1938.3636125665475,1,False,1
5816,1938.3621125665475,1938.3641125665474,1938.3641125665474,0.0,0.0019999999999527063,1938.3641125665474,0.002,1938.3661125665474,1,False,1
5817,1938.3646125665475,1938.3666125665475,1938.3666125665475,0.0,0.0019999999999527063,1938.3666125665475,0.002,1938.3686125665474,1,False,1
5818,1938.3671125665476,1938.3691125665475,1938.3691125665475,0.0,0.0019999999999527063,1938.3691125665475,0.002,1938.3711125665475,1,False,1
5819,1938.3696125665476,1938.3716125665476,1938.3716125665476,0.0,0.0019999999999527063,1938.3716125665476,0.002,1938.3736125665475,1,False,1
5820,1938.3721125665475,1938.3741125665474,1938.3741125665474,0.0,0.0019999999999527063,1938.3741125665474,0.002,1938.3761125665474,1,False,1
5821,1938.3746125665475,1938.3766125665475,1938.3766125665475,0.0,0.0019999999999527063,1938.3766125665475,0.002,1938.3786125665474,1,False,1
5822,1938.3771125665476,1938.3791125665475,1938.3791125665475,0.0,0.0019999999999527063,1938.3791125665475,0.002,1938.3811125665475,1,False,1
5823,1938.3796125665476,1938.3816125665476,1938.3816125665476,0.0,0.0019999999999527063,1938.3816125665476,0.002,1938.3836125665475,1,False,1
5824,1938.3821125665474,1938.3841125665474,1938.3841125665474,0.0,0.0019999999999527063,1938.3841125665474,0.002,1938.3861125665474,1,False,1
5825,1938.3846125665475,1938.3866125665475,1938.3866125665475,0.0,0.0019999999999527063,1938.3866125665475,0.002,1938.3886125665474,1,False,1
5826,1938.3871125665476,1938.3891125665475,1938.3891125665475,0.0,0.0019999999999527063,1938.3891125665475,0.002,1938.3911125665475,1,False,1
5827,1938.3896125665476,1938.3916125665476,1938.3916125665476,0.0,0.0019999999999527063,1938.3916125665476,0.002,1938.3936125665475,1,False,1
5828,1938.3921125665477,1938.3941125665476,1938.3941125665476,0.0,0.0019999999999527063,1938.3941125665476,0.002,1938.3961125665476,1,False,1
5829,1938.3946125665475,1938.3966125665474,1938.3966125665474,0.0,0.0019999999999527063,1938.3966125665474,0.002,1938.3986125665474,1,False,1
5830,1938.3971125665475,1938.3991125665475,1938.3991125665475,0.0,0.0019999999999527063,1938.3991125665475,0.002,1938.4011125665475,1,False,1
5831,1938.3996125665476,1938.4016125665476,1938.4016125665476,0.0,0.0019999999999527063,1938.4016125665476,0.002,1938.4036125665475,1,False,1
5832,1938.4021125665477,1938.4041125665476,1938.4041125665476,0.0,0.0019999999999527063,1938.4041125665476,0.002,1938.4061125665476,1,False,1
5833,1938.4046125665475,1938.4066125665474,1938.4066125665474,0.0,0.0019999999999527063,1938.4066125665474,0.002,1938.4086125665474,1,False,1
5834,1938.4071125665475,1938.4091125665475,1938.4091125665475,0.0,0.0019999999999527063,1938.4091125665475,0.002,1938.4111125665474,1,False,1
5835,1938.4096125665476,1938.4116125665475,1938.4116125665475,0.0,0.0019999999999527063,1938.4116125665475,0.002,1938.4136125665475,1,False,1
5836,1938.4121125665476,1938.4141125665476,1938.4141125665476,0.0,0.0019999999999527063,1938.4141125665476,0.002,1938.4161125665476,1,False,1
5837,1938.4146125665475,1938.4166125665474,1938.4166125665474,0.0,0.0019999999999527063,1938.4166125665474,0.002,1938.4186125665474,1,False,1
5838,1938.4171125665475,1938.4191125665475,1938.4191125665475,0.0,0.0019999999999527063,1938.4191125665475,0.002,1938.4211125665474,1,False,1
5839,1938.4196125665476,1938.4216125665475,1938.4216125665475,0.0,0.0019999999999527063,1938.4216125665475,0.002,1938.4236125665475,1,False,1
5840,1938.4221125665476,1938.4241125665476,1938.4241125665476,0.0,0.0019999999999527063,1938.4241125665476,0.002,1938.4261125665475,1,False,1
5841,1938.4246125665475,1938.4266125665474,1938.4266125665474,0.0,0.0019999999999527063,1938.4266125665474,0.002,1938.4286125665474,1,False,1
5842,1938.4271125665475,1938.4291125665475,1938.4291125665475,0.0,0.0019999999999527063,1938.4291125665475,0.002,1938.4311125665474,1,False,1
5843,1938.4296125665476,1938.4316125665475,1938.4316125665475,0.0,0.0019999999999527063,1938.4316125665475,0.002,1938.4336125665475,1,False,1
5844,1938.4321125665476,1938.4341125665476,1938.4341125665476,0.0,0.0019999999999527063,1938.4341125665476,0.002,1938.4361125665475,1,False,1
5845,1938.4346125665475,1938.4366125665474,1938.4366125665474,0.0,0.0019999999999527063,1938.4366125665474,0.002,1938.4386125665474,1,False,1
5846,1938.4371125665475,1938.4391125665475,1938.4391125665475,0.0,0.0019999999999527063,1938.4391125665475,0.002,1938.4411125665474,1,False,1
5847,1938.4396125665476,1938.4416125665475,1938.4416125665475,0.0,0.0019999999999527063,1938.4416125665475,0.002,1938.4436125665475,1,False,1
5848,1938.4421125665476,1938.4441125665476,1938.4441125665476,0.0,0.0019999999999527063,1938.4441125665476,0.002,1938.4461125665475,1,False,1
5849,1938.4446125665474,1938.4466125665474,1938.4466125665474,0.0,0.0019999999999527063,1938.4466125665474,0.002,1938.4486125665474,1,False,1
5850,1938.4471125665475,1938.4491125665475,1938.4491125665475,0.0,0.0019999999999527063,1938.4491125665475,0.002,1938.4511125665474,1,False,1
5851,1938.4496125665476,1938.4516125665475,1938.4516125665475,0.0,0.0019999999999527063,1938.4516125665475,0.002,1938.4536125665475,1,False,1
5852,1938.4521125665476,1938.4541125665476,1938.4541125665476,0.0,0.0019999999999527063,1938.4541125665476,0.002,1938.4561125665475,1,False,1
5853,1938.4546125665477,1938.4566125665476,1938.4566125665476,0.0,0.0019999999999527063,1938.4566125665476,0.002,1938.4586125665476,1,False,1
5854,1938.4571125665475,1938.4591125665474,1938.4591125665474,0.0,0.0019999999999527063,1938.4591125665474,0.002,1938.4611125665474,1,False,1
5855,1938.4596125665475,1938.4616125665475,1938.4616125665475,0.0,0.0019999999999527063,1938.4616125665475,0.002,1938.4636125665475,1,False,1
5856,1938.4621125665476,1938.4641125665476,1938.4641125665476,0.0,0.0019999999999527063,1938.4641125665476,0.002,1938.4661125665475,1,False,1
5857,1938.4646125665477,1938.4666125665476,1938.4666125665476,0.0,0.0019999999999527063,1938.4666125665476,0.002,1938.4686125665476,1,False,1
5858,1938.4671125665475,1938.4691125665474,1938.4691125665474,0.0,0.0019999999999527063,1938.4691125665474,0.002,1938.4711125665474,1,False,1
5859,1938.4696125665475,1938.4716125665475,1938.4716125665475,0.0,0.0019999999999527063,1938.4716125665475,0.002,1938.4736125665474,1,False,1
5860,1938.4721125665476,1938.4741125665475,1938.4741125665475,0.0,0.0019999999999527063,1938.4741125665475,0.002,1938.4761125665475,1,False,1
5861,1938.4746125665476,1938.4766125665476,1938.4766125665476,0.0,0.0019999999999527063,1938.4766125665476,0.002,1938.4786125665476,1,False,1
5862,1938.4771125665475,1938.4791125665474,1938.4791125665474,0.0,0.0019999999999527063,1938.4791125665474,0.002,1938.4811125665474,1,False,1
5863,1938.4796125665475,1938.4816125665475,1938.4816125665475,0.0,0.0019999999999527063,1938.4816125665475,0.002,1938.4836125665474,1,False,1
5864,1938.4821125665476,1938.4841125665475,1938.4841125665475,0.0,0.0019999999999527063,1938.4841125665475,0.002,1938.4861125665475,1,False,1
5865,1938.4846125665476,1938.4866125665476,1938.4866125665476,0.0,0.0019999999999527063,1938.4866125665476,0.002,1938.4886125665475,1,False,1
5866,1938.4871125665475,1938.4891125665474,1938.4891125665474,0.0,0.0019999999999527063,1938.4891125665474,0.002,1938.4911125665474,1,False,1
5867,1938.4896125665475,1938.4916125665475,1938.4916125665475,0.0,0.0019999999999527063,1938.4916125665475,0.002,1938.4936125665474,1,False,1
5868,1938.4921125665476,1938.4941125665475,1938.4941125665475,0.0,0.0019999999999527063,1938.4941125665475,0.002,1938.4961125665475,1,False,1
5869,1938.4946125665476,1938.4966125665476,1938.4966125665476,0.0,0.0019999999999527063,1938.4966125665476,0.002,1938.4986125665475,1,False,1
5870,1938.4971125665475,1938.4991125665474,1938.4991125665474,0.0,0.0019999999999527063,1938.4991125665474,0.002,1938.5011125665474,1,False,1
5871,1938.4996125665475,1938.5016125665475,1938.5016125665475,0.0,0.0019999999999527063,1938.5016125665475,0.002,1938.5036125665474,1,False,1
5872,1938.5021125665476,1938.5041125665475,1938.5041125665475,0.0,0.0019999999999527063,1938.5041125665475,0.002,1938.5061125665475,1,False,1
5873,1938.5046125665476,1938.5066125665476,1938.5066125665476,0.0,0.0019999999999527063,1938.5066125665476,0.002,1938.5086125665475,1,False,1
5874,1938.5071125665474,1938.5091125665474,1938.5091125665474,0.0,0.0019999999999527063,1938.5091125665474,0.002,1938.5111125665474,1,False,1
5875,1938.5096125665475,1938.5116125665475,1938.5116125665475,0.0,0.0019999999999527063,1938.5116125665475,0.002,1938.5136125665474,1,False,1
5876,1938.5121125665476,1938.5141125665475,1938.5141125665475,0.0,0.0019999999999527063,1938.5141125665475,0.002,1938.5161125665475,1,False,1
5877,1938.5146125665476,1938.5166125665476,1938.5166125665476,0.0,0.0019999999999527063,1938.5166125665476,0.002,1938.5186125665475,1,False,1
5878,1938.5171125665477,1938.5191125665476,1938.5191125665476,0.0,0.0019999999999527063,1938.5191125665476,0.002,1938.5211125665476,1,False,1
5879,1938.5196125665475,1938.5216125665474,1938.5216125665474,0.0,0.0019999999999527063,1938.5216125665474,0.002,1938.5236125665474,1,False,1
5880,1938.5221125665475,1938.5241125665475,1938.5241125665475,0.0,0.0019999999999527063,1938.5241125665475,0.002,1938.5261125665475,1,False,1
5881,1938.5246125665476,1938.5266125665476,1938.5266125665476,0.0,0.0019999999999527063,1938.5266125665476,0.002,1938.5286125665475,1,False,1
5882,1938.5271125665477,1938.5291125665476,1938.5291125665476,0.0,0.0019999999999527063,1938.5291125665476,0.002,1938.5311125665476,1,False,1
5883,1938.5296125665475,1938.5316125665474,1938.5316125665474,0.0,0.0019999999999527063,1938.5316125665474,0.002,1938.5336125665474,1,False,1
5884,1938.5321125665475,1938.5341125665475,1938.5341125665475,0.0,0.0019999999999527063,1938.5341125665475,0.002,1938.5361125665474,1,False,1
5885,1938.5346125665476,1938.5366125665475,1938.5366125665475,0.0,0.0019999999999527063,1938.5366125665475,0.002,1938.5386125665475,1,False,1
5886,1938.5371125665476,1938.5391125665476,1938.5391125665476,0.0,0.0019999999999527063,1938.5391125665476,0.002,1938.5411125665476,1,False,1
5887,1938.5396125665475,1938.5416125665474,1938.5416125665474,0.0,0.0019999999999527063,1938.5416125665474,0.002,1938.5436125665474,1,False,1
5888,1938.5421125665475,1938.5441125665475,1938.5441125665475,0.0,0.0019999999999527063,1938.5441125665475,0.002,1938.5461125665474,1,False,1
5889,1938.5446125665476,1938.5466125665475,1938.5466125665475,0.0,0.0019999999999527063,1938.5466125665475,0.002,1938.5486125665475,1,False,1
5890,1938.5471125665476,1938.5491125665476,1938.5491125665476,0.0,0.0019999999999527063,1938.5491125665476,0.002,1938.5511125665475,1,False,1
5891,1938.5496125665475,1938.5516125665474,1938.5516125665474,0.0,0.0019999999999527063,1938.5516125665474,0.002,1938.5536125665474,1,False,1
5892,1938.5521125665475,1938.5541125665475,1938.5541125665475,0.0,0.0019999999999527063,1938.5541125665475,0.002,1938.5561125665474,1,False,1
5893,1938.5546125665476,1938.5566125665475,1938.5566125665475,0.0,0.0019999999999527063,1938.5566125665475,0.002,1938.5586125665475,1,False,1
5894,1938.5571125665476,1938.5591125665476,1938.5591125665476,0.0,0.0019999999999527063,1938.5591125665476,0.002,1938.5611125665475,1,False,1
5895,1938.5596125665475,1938.5616125665474,1938.5616125665474,0.0,0.0019999999999527063,1938.5616125665474,0.002,1938.5636125665474,1,False,1
5896,1938.5621125665475,1938.5641125665475,1938.5641125665475,0.0,0.0019999999999527063,1938.5641125665475,0.002,1938.5661125665474,1,False,1
5897,1938.5646125665476,1938.5666125665475,1938.5666125665475,0.0,0.0019999999999527063,1938.5666125665475,0.002,1938.5686125665475,1,False,1
5898,1938.5671125665476,1938.5691125665476,1938.5691125665476,0.0,0.0019999999999527063,1938.5691125665476,0.002,1938.5711125665475,1,False,1
5899,1938.5696125665474,1938.5716125665474,1938.5716125665474,0.0,0.0019999999999527063,1938.5716125665474,0.002,1938.5736125665474,1,False,1
5900,1938.5721125665475,1938.5741125665475,1938.5741125665475,0.0,0.0019999999999527063,1938.5741125665475,0.002,1938.5761125665474,1,False,1
5901,1938.5746125665476,1938.5766125665475,1938.5766125665475,0.0,0.0019999999999527063,1938.5766125665475,0.002,1938.5786125665475,1,False,1
5902,1938.5771125665476,1938.5791125665476,1938.5791125665476,0.0,0.0019999999999527063,1938.5791125665476,0.002,1938.5811125665475,1,False,1
5903,1938.5796125665477,1938.5816125665476,1938.5816125665476,0.0,0.0019999999999527063,1938.5816125665476,0.002,1938.5836125665476,1,False,1
5904,1938.5821125665475,1938.5841125665474,1938.5841125665474,0.0,0.0019999999999527063,1938.5841125665474,0.002,1938.5861125665474,1,False,1
5905,1938.5846125665475,1938.5866125665475,1938.5866125665475,0.0,0.0019999999999527063,1938.5866125665475,0.002,1938.5886125665475,1,False,1
5906,1938.5871125665476,1938.5891125665476,1938.5891125665476,0.0,0.0019999999999527063,1938.5891125665476,0.002,1938.5911125665475,1,False,1
5907,1938.5896125665477,1938.5916125665476,1938.5916125665476,0.0,0.0019999999999527063,1938.5916125665476,0.002,1938.5936125665476,1,False,1
5908,1938.5921125665475,1938.5941125665474,1938.5941125665474,0.0,0.0019999999999527063,1938.5941125665474,0.002,1938.5961125665474,1,False,1
5909,1938.5946125665475,1938.5966125665475,1938.5966125665475,0.0,0.0019999999999527063,1938.5966125665475,0.002,1938.5986125665474,1,False,1
5910,1938.5971125665476,1938.5991125665475,1938.5991125665475,0.0,0.0019999999999527063,1938.5991125665475,0.002,1938.6011125665475,1,False,1
5911,1938.5996125665476,1938.6016125665476,1938.6016125665476,0.0,0.0019999999999527063,1938.6016125665476,0.002,1938.6036125665476,1,False,1
5912,1938.6021125665475,1938.6041125665474,1938.6041125665474,0.0,0.0019999999999527063,1938.6041125665474,0.002,1938.6061125665474,1,False,1
5913,1938.6046125665475,1938.6066125665475,1938.6066125665475,0.0,0.0019999999999527063,1938.6066125665475,0.002,1938.6086125665474,1,False,1
5914,1938.6071125665476,1938.6091125665475,1938.6091125665475,0.0,0.0019999999999527063,1938.6091125665475,0.002,1938.6111125665475,1,False,1
5915,1938.6096125665476,1938.6116125665476,1938.6116125665476,0.0,0.0019999999999527063,1938.6116125665476,0.002,1938.6136125665475,1,False,1
5916,1938.6121125665475,1938.6141125665474,1938.6141125665474,0.0,0.0019999999999527063,1938.6141125665474,0.002,1938.6161125665474,1,False,1
5917,1938.6146125665475,1938.6166125665475,1938.6166125665475,0.0,0.0019999999999527063,1938.6166125665475,0.002,1938.6186125665474,1,False,1
5918,1938.6171125665476,1938.6191125665475,1938.6191125665475,0.0,0.0019999999999527063,1938.6191125665475,0.002,1938.6211125665475,1,False,1
5919,1938.6196125665476,1938.6216125665476,1938.6216125665476,0.0,0.0019999999999527063,1938.6216125665476,0.002,1938.6236125665475,1,False,1
5920,1938.6221125665475,1938.6241125665474,1938.6241125665474,0.0,0.0019999999999527063,1938.6241125665474,0.002,1938.6261125665474,1,False,1
5921,1938.6246125665475,1938.6266125665475,1938.6266125665475,0.0,0.0019999999999527063,1938.6266125665475,0.002,1938.6286125665474,1,False,1
5922,1938.6271125665476,1938.6291125665475,1938.6291125665475,0.0,0.0019999999999527063,1938.6291125665475,0.002,1938.6311125665475,1,False,1
5923,1938.6296125665476,1938.6316125665476,1938.6316125665476,0.0,0.0019999999999527063,1938.6316125665476,0.002,1938.6336125665475,1,False,1
5924,1938.6321125665474,1938.6341125665474,1938.6341125665474,0.0,0.0019999999999527063,1938.6341125665474,0.002,1938.6361125665474,1,False,1
5925,1938.6346125665475,1938.6366125665475,1938.6366125665475,0.0,0.0019999999999527063,1938.6366125665475,0.002,1938.6386125665474,1,False,1
5926,1938.6371125665476,1938.6391125665475,1938.6391125665475,0.0,0.0019999999999527063,1938.6391125665475,0.002,1938.6411125665475,1,False,1
5927,1938.6396125665476,1938.6416125665476,1938.6416125665476,0.0,0.0019999999999527063,1938.6416125665476,0.002,1938.6436125665475,1,False,1
5928,1938.6421125665477,1938.6441125665476,1938.6441125665476,0.0,0.0019999999999527063,1938.6441125665476,0.002,1938.6461125665476,1,False,1
5929,1938.6446125665475,1938.6466125665474,1938.6466125665474,0.0,0.0019999999999527063,1938.6466125665474,0.002,1938.6486125665474,1,False,1
5930,1938.6471125665475,1938.6491125665475,1938.6491125665475,0.0,0.0019999999999527063,1938.6491125665475,0.002,1938.6511125665475,1,False,1
5931,1938.6496125665476,1938.6516125665476,1938.6516125665476,0.0,0.0019999999999527063,1938.6516125665476,0.002,1938.6536125665475,1,False,1
5932,1938.6521125665477,1938.6541125665476,1938.6541125665476,0.0,0.0019999999999527063,1938.6541125665476,0.002,1938.6561125665476,1,False,1
5933,1938.6546125665475,1938.6566125665474,1938.6566125665474,0.0,0.0019999999999527063,1938.6566125665474,0.002,1938.6586125665474,1,False,1
5934,1938.6571125665475,1938.6591125665475,1938.6591125665475,0.0,0.0019999999999527063,1938.6591125665475,0.002,1938.6611125665474,1,False,1
5935,1938.6596125665476,1938.6616125665475,1938.6616125665475,0.0,0.0019999999999527063,1938.6616125665475,0.002,1938.6636125665475,1,False,1
5936,1938.6621125665476,1938.6641125665476,1938.6641125665476,0.0,0.0019999999999527063,1938.6641125665476,0.002,1938.6661125665476,1,False,1
5937,1938.6646125665475,1938.6666125665474,1938.6666125665474,0.0,0.0019999999999527063,1938.6666125665474,0.002,1938.6686125665474,1,False,1
5938,1938.6671125665475,1938.6691125665475,1938.6691125665475,0.0,0.0019999999999527063,1938.6691125665475,0.002,1938.6711125665474,1,False,1
5939,1938.6696125665476,1938.6716125665475,1938.6716125665475,0.0,0.0019999999999527063,1938.6716125665475,0.002,1938.6736125665475,1,False,1
5940,1938.6721125665476,1938.6741125665476,1938.6741125665476,0.0,0.0019999999999527063,1938.6741125665476,0.002,1938.6761125665475,1,False,1
5941,1938.6746125665475,1938.6766125665474,1938.6766125665474,0.0,0.0019999999999527063,1938.6766125665474,0.002,1938.6786125665474,1,False,1
5942,1938.6771125665475,1938.6791125665475,1938.6791125665475,0.0,0.0019999999999527063,1938.6791125665475,0.002,1938.6811125665474,1,False,1
5943,1938.6796125665476,1938.6816125665475,1938.6816125665475,0.0,0.0019999999999527063,1938.6816125665475,0.002,1938.6836125665475,1,False,1
5944,1938.6821125665476,1938.6841125665476,1938.6841125665476,0.0,0.0019999999999527063,1938.6841125665476,0.002,1938.6861125665475,1,False,1
5945,1938.6846125665475,1938.6866125665474,1938.6866125665474,0.0,0.0019999999999527063,1938.6866125665474,0.002,1938.6886125665474,1,False,1
5946,1938.6871125665475,1938.6891125665475,1938.6891125665475,0.0,0.0019999999999527063,1938.6891125665475,0.002,1938.6911125665474,1,False,1
5947,1938.6896125665476,1938.6916125665475,1938.6916125665475,0.0,0.0019999999999527063,1938.6916125665475,0.002,1938.6936125665475,1,False,1
5948,1938.6921125665476,1938.6941125665476,1938.6941125665476,0.0,0.0019999999999527063,1938.6941125665476,0.002,1938.6961125665475,1,False,1
5949,1938.6946125665474,1938.6966125665474,1938.6966125665474,0.0,0.0019999999999527063,1938.6966125665474,0.002,1938.6986125665474,1,False,1
5950,1938.6971125665475,1938.6991125665475,1938.6991125665475,0.0,0.0019999999999527063,1938.6991125665475,0.002,1938.7011125665474,1,False,1
5951,1938.6996125665476,1938.7016125665475,1938.7016125665475,0.0,0.0019999999999527063,1938.7016125665475,0.002,1938.7036125665475,1,False,1
5952,1938.7021125665476,1938.7041125665476,1938.7041125665476,0.0,0.0019999999999527063,1938.7041125665476,0.002,1938.7061125665475,1,False,1
5953,1938.7046125665477,1938.7066125665476,1938.7066125665476,0.0,0.0019999999999527063,1938.7066125665476,0.002,1938.7086125665476,1,False,1
5954,1938.7071125665475,1938.7091125665474,1938.7091125665474,0.0,0.0019999999999527063,1938.7091125665474,0.002,1938.7111125665474,1,False,1
5955,1938.7096125665475,1938.7116125665475,1938.7116125665475,0.0,0.0019999999999527063,1938.7116125665475,0.002,1938.7136125665475,1,False,1
5956,1938.7121125665476,1938.7141125665476,1938.7141125665476,0.0,0.0019999999999527063,1938.7141125665476,0.002,1938.7161125665475,1,False,1
